name,artists,id,release_date,hit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Fake My Own Death,Sum 41,5Puyl7jW7OkSNL4UyVFTDn,2016-10-07,0.0,0.302,0.956,0,-3.701,1,0.118,0.000195,0.00343,0.181,0.2,110.059,194590,4
Falling - Remix,Trent Harmon,5gRWMaForkYkUU7fbIoaNe,2016-12-09,0.0,0.552,0.642,2,-4.105,0,0.029,0.109,0.0,0.349,0.61,129.97,196320,3
Falling Into You - Studio Version,Hillsong Young & Free,0JVQbPYjWTbyaDeGOtwAsS,2016-11-04,0.0,0.568,0.669,7,-5.556,1,0.0357,0.0113,0.0,0.12,0.68,105.016,181133,4
False Alarm,The Weeknd,4oeaIftdpT3JuZLcCkKmVE,2016-11-25,1.0,0.517,0.677,8,-6.373,0,0.0746,0.0324,3.37e-05,0.189,0.192,173.978,220307,4
False Prophets,J. Cole,0eneujAc4PxkdjP25Gsue1,2016-12-06,1.0,0.729,0.739,8,-9.5,0,0.338,0.696,9.37e-06,0.164,0.749,90.306,237427,4
Familiar,Agnes Obel,2EWnKuspetOzgfBtmaNZvJ,2016-10-21,0.0,0.561,0.419,4,-12.254,1,0.0313,0.921,0.0252,0.108,0.227,137.39,235989,4
Famous,Kanye West,19a3JfW8BQwqHWUMbcqSx8,2016-06-10,1.0,0.465,0.735,6,-3.715,1,0.117,0.0711,0.0,0.0975,0.409,173.935,196040,4
Famous,Nathan Sykes,0lSfWikTx07ybdWtjUHm6i,2016-11-04,0.0,0.646,0.509,11,-5.367,1,0.0247,0.575,0.0,0.208,0.452,85.021,250827,3
Far Cry,Jack Garratt,0q4RwjFeUvgHGjMcfjH6x2,2016-02-19,0.0,0.619,0.495,7,-6.485,0,0.0478,0.0358,0.000163,0.188,0.29,139.861,234307,4
Fat Calmed Kiddos,Hinds,4ZkbZfWUSrw0i4eJoQ2esI,2016-01-15,0.0,0.416,0.79,6,-2.781,1,0.0352,0.0199,2.46e-06,0.104,0.671,108.285,182813,4
Father Stretch My Hands Pt. 1,Kanye West,4KW1lqgSr8TKrvBII0Brf8,2016-06-10,1.0,0.724,0.573,7,-4.113,1,0.0549,0.118,0.0,0.538,0.438,113.088,135920,4
Pt. 2,Kanye West,1Wsbr1d2BouNGk2q92mIj7,2016-06-10,1.0,0.674,0.752,11,-4.073,1,0.333,0.552,0.0,0.787,0.236,145.076,130293,4
FDT,"YG, Nipsey Hussle",4nxSEcO1rK0wtYswNpMH2U,2016-06-17,0.0,0.808,0.51,10,-7.201,0,0.562,0.172,0.0,0.259,0.141,96.628,226640,4
Feasting on the Flowers,Red Hot Chili Peppers,0SMzXgUFqcAt0WNCsGm3tM,2016-06-17,0.0,0.67,0.75,6,-5.502,0,0.0583,0.137,3.53e-06,0.197,0.88,82.041,202933,4
Feel Invincible,Skillet,0i8JFpqe9cKwnrcvoNgl1L,2016-08-05,0.0,0.603,0.886,5,-3.777,0,0.0837,0.00045,0.0,0.26,0.395,126.025,229933,4
Feel It,"21 Savage, Metro Boomin",4ujX9kC3UUp26MG0tPhUCz,2016-07-15,0.0,0.757,0.448,1,-9.461,0,0.115,0.111,0.000157,0.154,0.3,149.974,163387,4
Feel No Ways,Drake,3cjF2OFRmip8spwZYQRKxP,2016-05-06,1.0,0.582,0.677,7,-7.081,1,0.172,0.0312,6.6e-06,0.122,0.205,193.818,240653,4
Feelin' Fuzzy,Black Stone Cherry,0fDDZ6Z5xTaYtkS8wCMNEZ,2016-04-01,0.0,0.406,0.961,5,-4.83,0,0.0629,2.01e-05,0.000708,0.13,0.549,151.808,195480,4
Feet Don't Fail Me Now,Foxes,2SjYwtyKUTQQ8WoxX8uX9w,2016-02-05,0.0,0.615,0.905,0,-2.789,0,0.0623,0.262,0.0,0.0581,0.215,106.067,203573,4
Fences,Taking Back Sunday,4XtYWu7zHWqBOBgjVbgd74,2016-09-16,0.0,0.467,0.826,2,-4.766,1,0.0396,0.00349,0.000674,0.288,0.41,95.991,217453,4
Fermi Paradox,Avenged Sevenfold,1rTug7mBtZg0rvG94JJaZj,2016-10-28,0.0,0.326,0.946,9,-6.008,0,0.089,5.56e-05,0.346,0.457,0.388,154.878,390826,4
Fields & Fences,Yellowcard,0nkLFwbqr1GAhAS4HFybvj,2016-09-30,0.0,0.249,0.456,9,-8.556,1,0.0288,0.0634,0.0022,0.0752,0.124,107.973,418681,3
Fig in Leather,Devendra Banhart,1Xx7wl3Na741ZuuF0pndp7,2016-09-23,0.0,0.795,0.473,9,-8.152,0,0.0428,0.366,0.000449,0.151,0.906,97.928,193307,4
Fight Like Hell,Tucker Beathard,72s9V4uJuJBKSyIPnxth3N,2018-11-30,0.0,0.598,0.84,1,-3.362,1,0.0335,0.154,2.52e-06,0.0989,0.123,116.983,184875,4
Fight Sleep,Dagny,6xlwFjuCXAGjENVFW1tYco,2016-09-02,0.0,0.457,0.819,0,-5.948,1,0.124,0.00837,4.5e-05,0.0721,0.461,122.105,231093,4
Fighter,David Nail,4KGP3Q5xUDuhaqYtmlZeo2,2016-07-15,0.0,0.592,0.489,6,-8.211,1,0.0257,0.0432,0.0447,0.0686,0.383,83.995,276333,4
Fighter (feat. Yoonmirae & Autolaser),"Far East Movement, Autolaser, Yoon Mirae",4Faf5dhv1fAETedwbkeKnL,2016-10-21,0.0,0.219,0.643,11,-7.18,1,0.0414,0.00643,6.26e-06,0.182,0.49,158.447,254074,4
Figure it Out (feat. Kanye West & Nas),"French Montana, Kanye West, Nas",0vgtBFdPTkZwQ2gmFu7Dra,2016-05-06,0.0,0.652,0.824,0,-4.798,1,0.118,0.121,0.0,0.181,0.322,84.015,240067,4
Filthy And Fried,Drive-By Truckers,0TYgF2njOyD3iQJBUPLrz3,2016-09-30,0.0,0.471,0.835,2,-4.383,1,0.0386,0.0165,0.589,0.0981,0.479,124.521,218120,4
Final Song,MØ,4qqArAiTPueDxIp7cf87h7,2016-05-13,0.0,0.695,0.672,1,-6.109,0,0.0345,0.014,7.95e-05,0.0756,0.245,104.988,235827,4
Finally,James Arthur,1ZFu5Zz8XaS2q03fafwWKF,2016-10-28,0.0,0.514,0.474,8,-7.18,1,0.0349,0.667,0.0,0.308,0.363,120.39,261387,4
Find Me,Kings of Leon,2mwnYvlLVP465u9V9wjUGj,2016-10-14,0.0,0.4,0.946,1,-3.966,0,0.0634,0.000136,0.853,0.155,0.611,161.591,245573,4
Find Me,"Sigma, Birdy",6xB7E0HOWznwiO0v56mqwD,2016-11-04,0.0,0.584,0.805,5,-4.029,0,0.0465,0.0649,0.0,0.103,0.238,134.882,204444,4
Finesse,Bruno Mars,5XMkENs3GfeRza8MfVAhjK,2016-11-17,0.0,0.741,0.798,5,-5.342,0,0.0718,0.00781,0.0,0.0232,0.939,104.953,191000,4
Fingertips,OneRepublic,7FQgwxkgClQLTwEilUlscr,2016-12-02,0.0,0.357,0.281,9,-11.982,0,0.0417,0.901,3.53e-05,0.0927,0.0507,130.857,255787,3
Fire,Barns Courtney,5w6B0sAH7XauCvMOAtplQj,2017-09-29,0.0,0.548,0.64,10,-6.285,0,0.0306,0.21,0.000328,0.08,0.392,108.326,197520,4
Fire,Justice,2X1XxaSRBqdJBcfyothrjT,2016-11-18,0.0,0.584,0.66,7,-5.91,0,0.0278,0.000664,0.0,0.303,0.508,113.046,334225,4
Fire & Desire,Drake,4BhGTc3Cgay2U1QcTS7vQe,2016-05-06,1.0,0.722,0.252,1,-14.411,0,0.0761,0.0671,0.0,0.0852,0.275,79.923,238120,4
First Day Out,Tee Grizzley,3muBQDekYAg7jm6hDu6R0Z,2017-04-07,1.0,0.587,0.711,1,-6.33,1,0.42,0.171,0.0,0.125,0.381,98.008,254694,4
First Kill,Amon Amarth,7wVdKwd0CZkzLT2cRcTSqz,2016-03-25,0.0,0.428,0.947,7,-5.068,1,0.0466,7.73e-06,0.59,0.147,0.12,94.5,261400,4
First Time Again,"Jason Aldean, Kelsea Ballerini",2aPIgCNuLT9TWUN9be2rpR,2016-09-09,0.0,0.426,0.827,4,-3.827,0,0.0441,0.0383,0.0,0.0758,0.553,162.153,204107,4
Fix,Chris Lane,6gXuwld0PRtinePSXV2Vn1,2016-07-12,1.0,0.532,0.883,0,-2.743,0,0.0352,0.0951,0.0,0.304,0.7,99.995,190240,4
Flatline,"Wilkinson, Wretch 32",3W9UUt6Bv198T7GqPQULuJ,2016-03-11,0.0,0.564,0.916,6,-2.592,0,0.0616,0.00221,5.06e-06,0.691,0.514,87.506,249614,4
Flatline pt =,B.o.B,6FVcrCsKQGojuZuDITxkOA,2016-11-04,0.0,0.376,0.216,9,-12.598,1,0.146,0.806,0.000125,0.113,0.0376,87.279,600059,4
Flatliner (feat. Dierks Bentley),"Cole Swindell, Dierks Bentley",0WyFpxYlBCgH1gMXd26OOr,2016-05-06,1.0,0.555,0.896,0,-3.295,1,0.0388,0.00434,0.0,0.145,0.578,114.995,177067,4
Flaws,Olly Murs,6HcsavCmj39QxbEmA9DrxA,2016-11-11,0.0,0.711,0.269,9,-10.221,1,0.0426,0.929,1.49e-06,0.112,0.255,131.831,191880,4
Flexicution,Logic,2c8sgbZoEanC3QyFNZxUcA,2016-07-01,0.0,0.782,0.713,0,-6.576,0,0.0899,0.0619,0.00125,0.108,0.68,159.839,218947,4
Flipside,Norah Jones,5Ps9XMq4PDMDCNnp4JfYiI,2016-10-07,0.0,0.623,0.532,8,-9.6,1,0.0334,0.486,0.0775,0.138,0.379,132.928,221293,4
Float,Switchfoot,5Y1nDHK2sRssiODgho8uMn,2016-07-08,0.0,0.779,0.581,0,-7.472,1,0.0312,0.228,1.36e-05,0.124,0.452,120.012,252787,1
Float Your Boat,Ryan Follese,3nD26V8LvqKMGhNH1PcoSa,2016-01-01,0.0,0.814,0.689,2,-5.515,1,0.0346,0.0193,0.0,0.0415,0.953,96.009,166413,4
Floral & Fading,Pierce The Veil,3Fnf4J72Y1ImGILcAh1Z2s,2016-05-13,0.0,0.655,0.792,2,-3.766,1,0.0257,0.00106,0.0,0.398,0.781,99.989,209187,4
Flow of the Year (feat. Jme),"Kano, Jme",71sy4dZihQ1vkthU7DKpGy,2016-03-04,0.0,0.629,0.76,3,-6.057,0,0.368,0.156,0.0,0.0895,0.773,90.215,214253,5
FML,Kanye West,30Zcjs7pgEkmJA1lEbGSWT,2016-06-10,0.0,0.527,0.415,5,-7.184,1,0.131,0.329,0.0,0.195,0.12,125.357,236120,4
Foldin Clothes,J. Cole,77IAeEz8LEchPN8UNjaTJ2,2016-12-09,1.0,0.698,0.487,7,-9.887,0,0.312,0.234,0.00086,0.0724,0.614,161.943,316920,4
fOoL fOr YoU,ZAYN,6lvsJDZ7336YmpBzcNGhbe,2016-03-25,0.0,0.52,0.513,7,-7.208,1,0.0256,0.281,0.0,0.0976,0.17,77.903,202213,4
Footprints,Sia,7LNAzNyUgpZklrVCVwg70i,2016-10-21,0.0,0.557,0.759,1,-4.986,0,0.0346,0.027,0.000626,0.318,0.187,92.986,193133,4
For Billy,Highly Suspect,3cXy6ARE95wbTVF1bO1LFn,2016-11-18,0.0,0.543,0.866,11,-4.812,0,0.0399,1.5e-05,0.0298,0.32,0.321,137.946,218973,4
For Evigt,"Volbeat, Johan Olsen",7fC2VKgYfCW68vlMhmcaAj,2016-08-05,0.0,0.506,0.893,2,-3.896,1,0.046,0.000309,0.0,0.118,0.415,146.971,283367,4
For Free (feat. Drake),"DJ Khaled, Drake",5TqBAOIBe0bQA0spNdcG3k,2016-08-05,1.0,0.916,0.571,10,-8.241,0,0.2,0.0173,1.11e-06,0.153,0.498,103.521,183695,4
For Her,Chris Lane,19yTqpHTUrw7mOcRDvXYzn,2016-07-12,1.0,0.491,0.904,6,-4.324,1,0.0344,0.0985,0.0,0.183,0.588,150.007,211227,4
For Whom The Bell Tolls,J. Cole,3MWlVSkoLS1e66nlZ2tuWJ,2016-12-09,1.0,0.595,0.416,10,-10.957,0,0.0366,0.536,0.0,0.293,0.185,74.556,127880,4
For You,"Brian Owens, The Deacons Of Soul, Michael McDonald",2dXlVf9Z5I8lU2ANmJ695K,2017-02-24,0.0,0.55,0.793,10,-4.68,1,0.0345,0.0779,0.0,0.0906,0.585,114.017,187595,4
Foreign Policy,Megadeth,2Wx21uA2hm5dX5KGJEOthZ,2016-01-22,0.0,0.532,0.992,9,-3.785,1,0.231,7.48e-05,0.00192,0.0681,0.159,105.068,147920,4
Forever Country,"Artists Of Then, Now & Forever",3WWVDPjihd1VITBLF10nha,2016-09-16,0.0,0.201,0.684,7,-5.931,1,0.0389,0.401,1.46e-05,0.0954,0.131,90.056,242480,4
Forever Now (Say Yes),Kristian Bush,4sol0PtiTelTxhvZVLE2Fw,2016-05-04,0.0,0.541,0.712,0,-5.075,1,0.0259,0.0921,1.88e-05,0.0769,0.181,119.995,220063,4
Foreverland,The Divine Comedy,5MS8QNvyPb2qLastrK7nEI,2016-09-02,0.0,0.554,0.317,4,-13.809,0,0.0248,0.815,0.00448,0.116,0.348,99.03,241622,4
Forget Me Now,Against The Current,7a4mTLsXkBfRrakiKQVCTQ,2016-05-20,0.0,0.571,0.931,10,-3.307,1,0.0395,0.00198,0.0,0.189,0.843,96.988,181493,4
Forgive and Forget,A Day To Remember,3mB1IHTguT3ozqtuHnSh1n,2016-09-02,0.0,0.248,0.653,11,-8.018,0,0.0453,0.184,0.000128,0.118,0.0853,115.056,282971,4
Forgiveness,Santana,5F6Pc3sscxoS4RmV31iZo0,2016-02-05,0.0,0.279,0.533,7,-10.279,1,0.0321,0.0419,0.812,0.39,0.146,128.182,442032,4
Formation,Beyoncé,6g0Orsxv6glTJCt4cHsRsQ,2016-04-23,1.0,0.896,0.621,5,-6.857,0,0.237,0.00532,0.0,0.196,0.818,121.966,206080,4
Fortress,Bloc Party,0Lj2DDAeL8Xaz294a93zwf,2016-01-29,0.0,0.549,0.323,4,-14.592,1,0.0634,0.445,3.55e-05,0.339,0.211,74.996,278668,4
Forward (feat. James Blake),"Beyoncé, James Blake",2bOWJIYSbhwg2NMQq1QMYH,2016-04-23,0.0,0.387,0.133,7,-15.633,0,0.0474,0.947,0.0591,0.107,0.0498,124.397,79200,4
Four Walls (The Ballad Of Perry Smith),Bastille,6ezPXXacQCCz2wIzg4sEAj,2016-09-09,0.0,0.704,0.561,4,-5.376,0,0.0473,0.618,0.0,0.0573,0.377,120.004,252147,4
Four Years of Chances,Margo Price,5NJ0s9f1IbRWJjC15bOEDx,2016-03-25,0.0,0.838,0.669,5,-6.151,1,0.0297,0.145,9.09e-06,0.0882,0.81,112.957,273440,4
Frankie Sinatra,The Avalanches,39j3ulhZAiudnvNp7dwgYl,2016-07-08,0.0,0.695,0.846,2,-5.874,0,0.329,0.678,0.0,0.673,0.832,95.515,224013,4
Free,BROODS,5zGc4VrpbQu4ca3ZTebhfE,2016-06-24,0.0,0.608,0.76,7,-3.566,1,0.0546,0.0178,0.0,0.129,0.476,90.012,223827,4
Free and Brave,Con Brio,3fYCqgunAEhlLcA4kVlUgO,2017-07-14,0.0,0.58,0.897,10,-6.24,0,0.0423,0.00565,0.0,0.331,0.832,132.083,276583,4
Free On the Wing (feat. Gregg Allman),"Blackberry Smoke, Gregg Allman",7KFDwSyP44tbbPuqLr2Swa,2016-10-14,0.0,0.543,0.558,7,-8.153,1,0.0236,0.0959,0.00115,0.0896,0.554,75.213,348207,4
Freedom,Pitbull,7m2t7klcyyN0mqxVweaslO,2016-01-08,0.0,0.683,0.946,2,-4.356,1,0.122,0.15,0.0,0.136,0.824,118.025,175169,4
Freedom (feat. Kendrick Lamar),"Beyoncé, Kendrick Lamar",7aBxcRw77817BrkdPChAGY,2016-04-23,0.0,0.437,0.803,2,-6.412,1,0.305,0.0376,0.0,0.683,0.406,84.378,289760,4
Freedom,Dierks Bentley,3cDAB5lEWfy4QYcp1KgUgR,2016-06-10,0.0,0.547,0.832,0,-5.111,1,0.029,0.00192,0.0,0.2,0.544,91.031,216000,4
Freedun,"M.I.A., ZAYN",6AawG8z80kmCNAwQjsISI8,2016-09-09,0.0,0.667,0.945,1,-3.8,1,0.0933,0.124,4e-05,0.065,0.828,88.994,282387,4
French African Queen,Gregory Porter,0tK6hOQfEIx2OSCifrJ3jQ,2016-05-06,0.0,0.626,0.904,8,-4.888,0,0.306,0.478,0.000154,0.0589,0.672,117.812,225294,4
Frequency,Kid Cudi,0O6jl8Zamz6TGF0nUwMQsF,2016-12-16,0.0,0.791,0.577,1,-6.555,1,0.0367,0.498,0.47,0.12,0.217,115.07,298240,4
Fresh Eyes,Andy Grammer,7wahqDDzUPpJy91bVFHUF3,2016-12-09,1.0,0.828,0.56,0,-6.685,1,0.0327,0.548,3.66e-05,0.15,0.872,122.054,198001,4
Friends,Blake Shelton,5cWU0i23BOS8pSwrYWEMS8,2016-05-20,0.0,0.67,0.874,2,-5.568,1,0.0293,0.056,3.6e-06,0.28,0.601,108.851,182533,4
Friends (feat. Bon Iver),"Francis and the Lights, Bon Iver",0ZpBPavoID3eDbaXKSWpAD,2016-09-26,0.0,0.457,0.477,8,-9.323,1,0.102,0.281,0.000822,0.0914,0.627,144.855,188336,4
Friends and Enemies,Biffy Clyro,6eOjDjwdk1z0VfEkMfve1U,2016-01-13,0.0,0.696,0.873,0,-4.207,1,0.0492,0.00484,0.0,0.124,0.371,114.922,252280,4
From the Ground Up,Dan + Shay,0lQJBl9YEsoMtE8D4yTE9g,2016-06-03,1.0,0.281,0.58,9,-5.967,1,0.0323,0.333,0.0,0.122,0.282,151.568,253933,3
From The Outside,Bizzle,0p00cUA11kpeo35txcxr12,2016-10-21,0.0,0.445,0.699,11,-7.345,1,0.388,0.112,0.0,0.166,0.311,160.146,265265,4
Ful Stop,Radiohead,6nOsTV3cMjLh3k6Wpk468L,2016-05-08,0.0,0.425,0.662,0,-9.877,1,0.0502,0.352,0.941,0.619,0.178,151.182,367349,3
Full Swing,"AlunaGeorge, Pell",3NdAuXDu0hp8Fth7sOuJBW,2016-09-16,0.0,0.696,0.763,2,-5.083,1,0.0419,0.182,0.0,0.0791,0.384,140.066,215973,4
Furnaces,Ed Harcourt,6wA4r9ibrr8NDu1AO40K81,2016-08-19,0.0,0.451,0.713,0,-5.459,0,0.0314,0.0702,0.000108,0.0983,0.439,149.873,233400,4
Futura Free,Frank Ocean,5k8LB57xOq8UUNVaKWSqrf,2016-08-20,0.0,0.266,0.678,1,-12.364,1,0.508,0.769,9.37e-05,0.503,0.201,83.434,564166,4
Game of War,Of Mice & Men,3qTq9Wn0GDbIs27eQF2IqQ,2016-09-02,0.0,0.488,0.384,5,-12.788,1,0.0276,0.726,0.159,0.106,0.114,99.947,240423,4
Gameshow,Two Door Cinema Club,0l6qv6SCG5UAPzagOkGBWr,2016-10-14,0.0,0.562,0.687,9,-6.813,1,0.0434,0.00163,0.0386,0.319,0.254,131.977,232587,4
Gangsta,Kehlani,1W7zkKgRv9mrLbfdQ8XyH3,2016-08-05,1.0,0.439,0.447,10,-8.318,0,0.0436,0.111,0.0,0.303,0.11,121.48,177029,4
Garden,Hinds,6j8qpLvz5LixmjJunu4dQt,2016-01-15,0.0,0.172,0.675,5,-3.608,1,0.034,0.000888,0.274,0.0885,0.536,181.129,247747,4
Garden,"Emeli Sandé, Jay Electronica, Áine Zion",6mEz788a69lPPLdWclYCkQ,2016-11-11,0.0,0.547,0.409,1,-12.248,0,0.382,0.28,0.000976,0.0975,0.226,65.279,242040,4
Gardenia,Iggy Pop,1p0P2eieaxzqeBov2oP1VQ,2016-01-22,0.0,0.491,0.798,11,-5.916,1,0.0564,0.25,0.0218,0.452,0.834,95.945,254120,4
Garry,Dean Ween Group,35G6Vd7QT20XDEjFlSddwt,2016-10-16,0.0,0.716,0.685,4,-6.943,0,0.0272,0.0667,0.911,0.0795,0.571,115.973,265097,4
Gemini Feed,BANKS,5fdzPMOxUqVJYSzTP5cFP7,2016-09-30,0.0,0.768,0.654,11,-6.223,0,0.0762,0.203,0.000235,0.168,0.543,102.01,186333,4
General (feat. Future),"Yo Gotti, Future",3AEApBFbT5Gx0muD5vNqDH,2016-02-19,0.0,0.817,0.706,1,-7.213,1,0.267,0.103,0.0,0.383,0.751,155.093,214533,4
Generation Idiot,Nonpoint,589bxq7vfH9S5xsf6QZYLz,2016-07-08,0.0,0.431,0.919,8,-4.209,1,0.0883,0.00201,6.66e-06,0.146,0.285,119.753,207598,4
Genghis Khan,Miike Snow,6MDijuuArPJv1vbp7K1x3f,2016-03-04,0.0,0.688,0.847,10,-3.238,0,0.0508,0.04,2.81e-06,0.598,0.453,93.979,212147,4
German Days,Iggy Pop,6PzmgqyvkvyqJFtHFdV1t0,2016-01-22,0.0,0.284,0.635,11,-6.899,0,0.0805,0.00869,0.711,0.0806,0.434,148.34,287573,3
Get My Bang,Wild Beasts,2kXai07YeEeOAJ9yDROUj0,2016-08-05,0.0,0.805,0.458,1,-9.233,1,0.0645,0.00633,0.39,0.0627,0.399,106.006,212680,4
Get Out,Frightened Rabbit,4UjZKgbOBEwb6i6zHupD1B,2016-04-08,0.0,0.366,0.859,1,-5.957,1,0.0531,0.0334,0.0774,0.139,0.569,178.021,201147,4
GET OVER IT,RAT BOY,0v2FBgSaKQp4yeI2azeEVd,2016-07-07,0.0,0.643,0.903,2,-4.239,1,0.0933,0.0836,0.000948,0.471,0.829,121.996,203867,4
Get Right,Jimmy Eat World,19cVww3dRYFzVvslJu2NtL,2016-10-21,0.0,0.453,0.892,2,-5.033,0,0.0381,5.61e-06,0.00132,0.35,0.586,86.01,169573,4
Get You (feat. Kali Uchis),"Daniel Caesar, Kali Uchis",6N3qHjcwly8ZuhE4bPYJAX,2016-10-21,1.0,0.659,0.295,11,-8.528,0,0.0322,0.426,6.95e-05,0.0795,0.36,74.037,277297,4
Ghost in the Mist,Lacuna Coil,2pTBCQjUSk9SZUoBxaYtbo,2016-05-27,0.0,0.208,0.942,4,-2.731,1,0.111,0.000132,0.0,0.346,0.197,91.143,254027,3
Ghost Melody,Beyond The Labyrinth,3OhY3mCH52d1DaQmQV1d8D,2013-05-08,0.0,0.369,0.535,9,-9.111,0,0.0368,0.758,1.3e-05,0.17,0.486,148.981,203890,3
Giant,Banks & Steelz,6sOfbWpoo0wfVJkAt32GId,2016-08-26,0.0,0.581,0.95,0,-4.544,1,0.101,0.000411,2.47e-05,0.333,0.611,145.989,232507,4
Gimme The Love,Jake Bugg,7o2G4BJZc8uuAowArrIeUp,2016-06-17,0.0,0.571,0.93,7,-5.321,1,0.0593,0.000103,0.00308,0.112,0.652,116.955,182480,4
Girl Can't Be Herself,Alicia Keys,3ztWLUKTd7WnrZZc1nZHo6,2016-11-04,0.0,0.696,0.848,7,-4.724,0,0.165,0.00238,0.0,0.0918,0.871,88.64,159867,4
Girl I Met On The Internet,GIRLI,3HPaR5OOXPAfP8dnURL1MG,2016-09-19,0.0,0.606,0.71,0,-3.436,1,0.0433,0.00411,0.0,0.198,0.415,94.995,221866,4
Girl Loves Me,David Bowie,6N9PAf91qP6aJIzT8bVoof,2016-01-08,0.0,0.699,0.579,10,-7.633,0,0.0536,0.28,0.000222,0.285,0.339,137.059,291947,4
Girl Next Door - Single Version,Brandy Clark,5fYkARYaO7UjcatFO3O0EH,2016-01-22,0.0,0.722,0.873,0,-5.966,0,0.037,0.0222,1.29e-05,0.154,0.625,110.991,232400,4
Girls Like (feat. Zara Larsson),"Tinie Tempah, Zara Larsson",0rHVd8h0cFwgLgPFem6S60,2016-02-26,0.0,0.916,0.804,0,-3.406,1,0.049,0.37,1.18e-05,0.0812,0.538,120.028,196000,4
"Girls Talk Boys (from the ""Ghostbusters"" Original Motion Picture Soundtrack)",5 Seconds of Summer,3AqhGYasXnen5PvLsHL1vc,2016-07-15,1.0,0.828,0.777,7,-3.356,1,0.0513,0.0901,0.0,0.0973,0.867,120.04,216093,4
Give It Up,"Nathan Sykes, G-Eazy",77HERMIgyJmn6n5sTuMBhX,2016-11-04,0.0,0.707,0.659,11,-5.226,0,0.13,0.116,0.0,0.0983,0.881,101.533,207440,4
Give Me Your Love (feat. Nile Rodgers),"Sigala, John Newman, Nile Rodgers",4CWZOyb9YHIH06yfsvY6k1,2016-04-08,0.0,0.635,0.945,2,-2.298,1,0.036,0.00411,2.41e-05,0.314,0.686,125.024,209014,4
Giving It Up,Mallory Knox,5USK6PUXF8vs8gsXH6tX7Q,2016-11-02,0.0,0.277,0.952,3,-3.124,0,0.218,1.4e-05,5.56e-06,0.0975,0.385,171.712,190160,4
Glass Eyes,Radiohead,0uOeAmfdyaekD2RIGwCDwq,2016-05-08,0.0,0.237,0.11,8,-15.721,1,0.0358,0.955,0.557,0.138,0.0632,114.436,172936,4
Glitches,Every Time I Die,0tb3aXvK8lHNJbMuTOnKya,2016-09-23,0.0,0.239,0.96,0,-3.683,1,0.244,1.01e-05,0.166,0.145,0.401,175.498,165863,4
Glitter & Gold,Barns Courtney,1Mf27cnAF1Q6Ko83XTM5d1,2017-09-29,0.0,0.487,0.625,8,-5.112,1,0.0401,0.374,0.0,0.226,0.351,170.397,176093,4
Gloria,MAGIC!,7DeqtWkXuS9ceosjYhQkFd,2016-07-01,0.0,0.521,0.949,1,-4.127,1,0.0655,0.00165,3.02e-06,0.269,0.848,167.925,226347,4
Glory,Bastille,5WpNa4vUaruzh0KISY4NkN,2016-09-09,0.0,0.558,0.647,6,-5.851,1,0.0638,0.603,0.0,0.0739,0.266,124.01,281866,4
Glow,Brett Eldredge,4OXGEoNa7xh1MdDGf5xGC7,2016-10-28,0.0,0.617,0.567,2,-5.75,1,0.0549,0.587,0.0,0.106,0.593,128.151,209427,3
Go Ahead and Break My Heart (feat. Gwen Stefani),"Blake Shelton, Gwen Stefani",6eJBihAzTWRxvvjJWuRQXM,2016-05-20,0.0,0.618,0.731,7,-5.181,1,0.0321,0.0714,5.05e-05,0.421,0.352,116.008,263800,4
Go Flex,Post Malone,5yuShbu70mtHXY0yLzCQLQ,2016-12-09,1.0,0.665,0.498,5,-8.185,1,0.0832,0.228,0.0,0.0757,0.127,81.967,179613,4
Go Robot,Red Hot Chili Peppers,5m578MgxuEC956dulprCe8,2016-06-17,0.0,0.852,0.651,8,-6.254,1,0.0411,0.0432,0.0192,0.158,0.96,131.01,263800,4
Go! (feat. Mai Lan),"M83, Mai Lan",09zN9QBOHe8795UVOvEtnt,2016-04-08,0.0,0.497,0.742,7,-6.353,0,0.0291,0.00132,0.0395,0.0522,0.209,90.994,235733,4
Goals,DeJ Loaf,7K4ErrpfWg9VVT52sKaMaD,2016-11-06,0.0,0.556,0.433,2,-12.937,1,0.497,0.477,0.0,0.0664,0.199,83.466,216142,5
God Damn,Avenged Sevenfold,1CibV0i5tzTI5Fvqeez6S7,2016-10-28,0.0,0.5,0.947,7,-5.75,0,0.122,0.000597,0.00223,0.125,0.267,120.021,221974,4
"God Is Fair, Sexy Nasty (feat. Kendrick Lamar)","Mac Miller, Kendrick Lamar",6hzbRKhJHo6cfCHSnNaDS8,2016-09-16,0.0,0.467,0.41,2,-12.028,1,0.185,0.328,4.28e-05,0.113,0.136,95.931,500960,4
God Provides,Tamela Mann,7ytOxXaP9qaHhPZlsx2ZVo,2016-09-09,0.0,0.445,0.375,1,-7.468,1,0.0398,0.748,1.7e-06,0.115,0.243,83.777,240349,4
Gods Gift,Candlebox,5XGZGfKZDwCxWFApAPyV19,2016-04-22,0.0,0.43,0.951,7,-3.164,1,0.0679,0.000133,0.0,0.385,0.385,93.018,194434,3
"God, Your Mama, And Me","Florida Georgia Line, Backstreet Boys",4VFE6ZNqa8jHAmbYICoAFg,2016-08-26,1.0,0.443,0.817,7,-3.729,1,0.0511,0.318,0.0,0.374,0.652,168.1,183413,4
